movie_code,movie_name,time,year,nation,director,company,grade,genres,actors
20140193,서부전선,111,20150924,한국,천성일,(주)하리마오픽쳐스,12세이상관람가,"['전쟁', '드라마']","['설경구', '여진구', '이경영', '정성화', '정인기', '김원해', '김태훈', '정석원', '한민수', '조상원', '이찬유', '김선영', '이은형', '이소명', '유순철', '김동규', '오성택', '김명환', '김민지', '김종석', '김지영', '김태훈', '박시연', '박아형', '박지연', '박지원', '최호중', '김시은', '조희봉', '정재훈', '권오상']"
20154621,주온: 더 파이널,90,20151001,일본,오치아이 마사유키,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,['공포(호러)'],"['타이라 아이리', '키리야마 렌', '사사키 노조미']"
20151421,에베레스트,121,20150924,미국,발타자르 코루마쿠르,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"['어드벤처', '드라마', '스릴러']","['제이슨 클락', '조슈 브롤린', '키이라 나이틀리', '샘 워싱턴', '제이크 질렌할']"
20153025,대니 콜린스,106,20150930,미국,댄 포겔맨,(주)나이너스엔터테인먼트,15세이상관람가,['드라마'],"['알 파치노', '아네트 베닝', '제니퍼 가너', '바비 카나베일', '크리스토퍼 플러머']"
20151815,뮨: 달의 요정,85,20150924,프랑스,알렉상드르 헤보얀,씨네그루(주)다우기술,전체관람가,['애니메이션'],"['조슈아 J. 발라드', '오마 사이']"
20136068,히말라야,127,20151216,한국,이석훈,(주)제이케이필름,12세이상관람가,['드라마'],"['황정민', '정우', '조성하', '김인권', '라미란', '김원해', '이해영', '전배수', '정유미', '유선', '한명환', '김재준', '박민우', '배상민', '이춘우', '이혜진', '최종률', '조달환', '김태강', '권오상']"
20150025,내부자들: 디 오리지널,180,20151231,한국,우민호,(유)내부자들 문화전문회사,청소년관람불가,"['범죄', '드라마']","['신지수', '이병헌', '조승우', '백윤식', '이경영', '김홍파', '배성우', '조재윤', '김대명', '조우진', '이엘', '정만식', '김병옥', '박진우', '남일우', '김의성', '손종학', '조덕제', '유재명']"
20154141,스타워즈: 깨어난 포스,135,20151217,미국,J.J. 에이브럼스,월트디즈니컴퍼니코리아(주),12세이상관람가,"['액션', '어드벤처', '판타지']","['해리슨 포드', '마크 해밀', '캐리 피셔', '사이먼 페그', '오스카 아이삭', '막스 본 시도우', '도널 글리슨']"
20144442,조선마술사,122,20151230,한국,김대승,위더스필름(주),12세이상관람가,['드라마'],"['유승호', '고아라', '곽도원', '조윤희', '이경영', '박철민', '손병호', '조달환', '서범식', '김지민', '이재웅', '최광락', '장유상', '임종윤', '박충선', '김태준', '이가경']"
20154242,몬스터 호텔 2,89,20151224,미국,젠디 타타코브스키,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,['애니메이션'],"['아담 샌들러', '셀레나 고메즈', '케빈 제임스', '스티브 부세미']"
20145171,대호,139,20151216,한국,박훈정,(주)사나이픽처스,12세이상관람가,['사극'],"['최민식', '정만식', '김상호', '성유빈', '오스기 렌', '정석원', '김홍파', '라미란', '이나라', '현승민', '우정국', '박인수', '김진혁', '양준호', '양호성', '윤성민', '이상민', '장한별', '주창욱', '남연우', '유재명', '박지환']"
20155563,어린왕자,106,20151223,프랑스,마크 오스본,씨네그루(주)다우기술,전체관람가,"['애니메이션', '판타지', '어드벤처']","['제프 브리지스', '레이첼 맥아담스', '매켄지 포이', '마리옹 꼬띠아르', '제임스 프랭코', '베니치오 델 토로', '알버트 브룩스', '리키 제바이스', '폴 지아마티', '버드 코트', '릴리 오스본']"
20157197,라스트 위치 헌터,106,20151230,미국,브렉 에이즈너,TCO(주)더콘텐츠온,15세이상관람가,"['액션', '어드벤처', '판타지']","['빈 디젤', '일라이저 우드', '로즈 레슬리', '마이클 케인']"
20153702,포켓몬 더 무비 XY 후파: 광륜의 초마신,79,20151223,일본,유야마 쿠니히코,(주)이수C&E,전체관람가,"['애니메이션', '어드벤처', '판타지']",[]
20156807,뽀로로 극장판 컴퓨터 왕국 대모험,62,20151210,한국,박영균,(주)오콘,전체관람가,['애니메이션'],"['이선', '이미자', '함수정', '홍소영', '정미숙', '김서영', '김환진', '엄상현', '홍범기']"
20152781,배트맨 대 슈퍼맨: 저스티스의 시작,151,20160324,미국,잭 스나이더,워너브러더스 코리아(주),12세이상관람가,"['액션', '어드벤처', '판타지']","['헨리 카빌', '벤 애플렉', '에이미 아담스', '로렌스 피쉬번', '제시 아이젠버그', '제레미 아이언스', '홀리 헌터', '갤 가돗']"
20155501,주토피아,108,20160217,미국,바이론 하워드,월트디즈니컴퍼니코리아(주),전체관람가,"['애니메이션', '액션', '어드벤처']","['지니퍼 굿윈', '제이슨 베이트먼', '샤키라']"
20150902,대배우,108,20160330,한국,석민우,주식회사 영화사다,12세이상관람가,['코미디'],"['오달수', '윤제문', '이경영', '진경', '강신일', '유지태', '김명민', '김새론', '이준익', '최병모', '최희진', '권용덕', '박지환', '임태훈', '임호', '정성호', '신동필', '이영미', '한대룡', '김문학', '김윤주', '박호산', '고준']"
20162161,미스컨덕트,105,20160330,미국,시모사와 신타로,(주)박수엔터테인먼트,15세이상관람가,"['범죄', '스릴러']","['알 파치노', '안소니 홉킨스', '조쉬 더하멜', '이병헌']"
20162001,포레스트: 죽음의 숲,93,20160330,미국,제이슨 자다,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,['공포(호러)'],"['나탈리 도메르', '테일러 키니', '이오인 맥큰']"
20159643,글로리데이,92,20160324,한국,최정열,(주)보리픽쳐스,15세이상관람가,['드라마'],"['지수', '김준면', '류준열', '김희찬', '김동완', '김종수', '문희경', '유하복', '이주실', '이춘우', '장시원', '박성인', '정다연', '배연수', '정지상', '안병래', '여기한', '조제웅', '유승완', '윤기현', '윤민영', '이상희', '이성훈', '최승민', '한보람', '김용']"
20161881,부활,107,20160317,미국,케빈 레이놀즈,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,['드라마'],"['조셉 파인즈', '톰 펠튼']"
20161905,나의 그리스식 웨딩 2,94,20160330,미국,커크 존스,(주)이수C&E,15세이상관람가,['코미디'],"['니아 발다로스', '존 코베트', '엘레나 캠푸리스']"
20161364,귀향,127,20160224,한국,조정래,주식회사 제이오엔터테인먼트코리아,15세이상관람가,['드라마'],"['손숙', '강하나', '서미지', '최리', '정인기', '오지혜', '김시은', '이채현', '임성철', '임혜영', '박주현', '박지희', '박진경', '장현익', '정광윤', '정부경', '정승현', '안재성', '이경훈', '이민영', '이선희', '이수현', '이승현', '이여원', '김완기', '김은나', '정무성', '류신']"
20161594,마음이 외치고 싶어해,119,20160330,일본,나가이 타츠유키,스튜디오 프로그레시브 인큐베이터,12세이상관람가,['애니메이션'],['미나세 이노리']
20150972,굿바이 싱글,119,20160629,한국,김태곤,호두앤유 엔터테인먼트(주),15세이상관람가,"['코미디', '드라마']","['김혜수', '마동석', '김현수', '김용건', '서현진', '곽시양', '전석호', '이미도', '이성민', '황미영', '이형미', '박지영', '정준화', '유성진', '윤환', '이수경', '최문석', '홍민희', '김근영', '안재홍', '황승언', '김고은', '목규리', '이선빈']"
20163661,레전드 오브 타잔,109,20160629,미국,데이빗 예이츠,워너브러더스 코리아(주),12세이상관람가,"['액션', '어드벤처']","['알렉산더 스카스가드', '마고 로비', '크리스토프 왈츠', '사무엘 L. 잭슨', '디몬 하운수', '존 허트', '짐 브로드벤트']"
20154906,사냥,92,20160629,한국,이우철,(주)빅스톤픽쳐스,15세이상관람가,['액션'],"['안성기', '조진웅', '한예리', '권율', '손현주', '박병은', '예수정', '차순배']"
20150782,인디펜던스 데이 : 리써전스,119,20160622,미국,롤랜드 에머리히,이십세기폭스코리아(주),12세이상관람가,"['액션', '어드벤처', 'SF']","['빌 풀만', '리암 헴스워스', '제프 골드블럼', '비비카 A. 폭스', '제시 어셔']"
20162941,컨저링 2,131,20160609,미국,제임스 완,워너브러더스 코리아(주),15세이상관람가,['공포(호러)'],"['베라 파미가', '패트릭 윌슨', '프란카 포텐테', '프란시스 오코너', '스털링 제린스']"
20159645,특별수사: 사형수의 편지,120,20160616,한국,권종관,(주)콘텐츠케이,15세이상관람가,"['범죄', '드라마']","['김명민', '김상호', '성동일', '김영애', '김향기', '김뢰하', '박수영', '박혁권', '최병모', '오민석', '이지훈', '박지환', '신구', '이한위', '이문식', '김명국', '정택호', '차상민', '이성욱', '이승훈']"
20144444,아가씨,144,20160601,한국,박찬욱,유한회사 아가씨에프에스,청소년관람불가,"['스릴러', '드라마']","['김민희', '김태리', '하정우', '조진웅', '김해숙', '문소리', '최병모', '김인우', '이용녀', '조은형', '장한순', '이규정', '이승준', '이윤재', '김시은']"
20162967,정글북,105,20160609,미국,존 파브로,월트디즈니컴퍼니코리아(주),12세이상관람가,"['어드벤처', '드라마']","['닐 세티', '빌 머레이', '스칼렛 요한슨', '벤 킹슬리', '이드리스 엘바', '루피타 뇽', '크리스토퍼 월켄', '지안카를로 에스포지토']"
20163215,미 비포 유,110,20160601,미국,테아 샤록,워너브러더스 코리아(주),12세이상관람가,"['멜로/로맨스', '드라마']","['에밀리아 클라크', '샘 클라플린', '매튜 루이스']"
20090683,500일의 썸머,95,20100121,미국,마크 웹,스네이크 프리뷰,15세이상관람가,"['드라마', '멜로/로맨스']","['조셉 고든 레빗', '주이 디샤넬', '제프리 아렌드', '클로이 모레츠']"
20153443,아수라,132,20160928,한국,김성수,(주)사나이픽처스,청소년관람불가,"['범죄', '액션']","['정우성', '김현빈', '황정민', '주지훈', '곽도원', '정만식', '김원해', '김종수', '김해곤', '윤지혜', '오연아', '윤제문', '이종성', '장근영', '박지환', '손영진', '양영일', '유정호', '윤성민', '이가경', '이광기', '이상민', '채성원', '김남조', '노남석', '박갑진']"
20164501,미스 페레그린과 이상한 아이들의 집,126,20160928,미국,팀 버튼,이십세기폭스코리아(주),12세이상관람가,"['미스터리', '판타지']","['에바 그린', '사무엘 L. 잭슨', '아사 버터필드', '앨리슨 제니', '킴 디킨스', '주디 덴치', '크리스 오다우드']"
20168885,브리짓 존스의 베이비,122,20160928,미국,샤론 맥과이어,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"['코미디', '멜로/로맨스']","['르네 젤위거', '콜린 퍼스', '패트릭 뎀시']"
20168891,설리: 허드슨강의 기적,95,20160928,미국,클린트 이스트우드,워너브러더스 코리아(주),12세이상관람가,['드라마'],"['톰 행크스', '아론 에크하트', '로라 린니']"
20159646,밀정,139,20160907,한국,김지운,(주)다크서클픽쳐스,15세이상관람가,['액션'],"['송강호', '공유', '한지민', '츠루미 신고', '엄태구', '신성록', '서영주', '박민우', '이진한', '이진한', '임서영', '임서영', '전수빈', '정유안', '조권수', '조윤담', '이동진', '이상희', '이수광', '이승진', '하민', '노준표', '김정우', '김태준', '고준', '오하늬', '원진아', '전여빈']"
20167839,벤허,123,20160914,미국,티무르 베크맘베토브,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"['어드벤처', '드라마']","['잭 휴스턴', '토비 켑벨', '모건 프리먼', '로드리고 산토로', '할룩 빌기너', '요한 필리프 아스베크', '모이세스 아리아스', '아예렛 주러', '소피아 블랙 디엘리아', '제임스 코스모', '다토 바크하제', '자레스 J. 메즈']"
20160143,피터와 드래곤,102,20160928,미국,데이빗 로워리,월트디즈니컴퍼니코리아(주),전체관람가,"['어드벤처', '가족', '판타지']","['브라이스 달라스 하워드', '오크스 페글리', '웨스 벤틀리', '칼 어번', '로버트 레드포드', '크레이그 홀', '이시아 휘틀록 주니어']"
20167481,맨 인 더 다크,88,20161005,미국,페드 알바레즈,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,['스릴러'],"['제인 레비', '딜런 미네트', '스티븐 랭', '다니엘 조바토']"
20168361,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,57,20160928,영국,다라 오코넬,와이드 릴리즈(주),전체관람가,['애니메이션'],[]
20169764,백설공주 : 사라진 아빠를 찾아서,75,20160929,중국,벤 차오,예지림엔터테인먼트,전체관람가,"['애니메이션', '가족']","['이제인', '사문영', '박상훈']"
20161725,마스터,142,20161221,한국,조의석,영화사 집,15세이상관람가,"['액션', '범죄']","['이병헌', '강동원', '김우빈', '엄지원', '오달수', '박해수', '진경', '김정우', '장한별', '이승용', '김대현', '홍성덕', '우도환']"
20163183,로그 원: 스타워즈 스토리,133,20161228,미국,가렛 에드워즈,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"['액션', '어드벤처', '판타지', 'SF']","['펠리시티 존스', '디에고 루나', '매즈 미켈슨', '리즈 아메드', '포레스트 휘테커', '견자단', '알란 터딕', '강문']"
20162025,씽,107,20161221,미국,가스 제닝스,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"['애니메이션', '뮤지컬']","['매튜 매커너히', '리즈 위더스푼', '스칼렛 요한슨', '태런 에저튼', '세스 맥팔레인']"
20144641,판도라,135,20161207,한국,박정우,(주)씨에이씨엔터테인먼트,12세이상관람가,"['드라마', '스릴러']","['김남길', '김영애', '문정희', '정진영', '이경영', '강신일', '김대명', '유승목', '김주현', '김명민', '김동우', '김선형', '김승배', '김영준', '김재민', '김정훈', '김태영', '김태현', '김태훈', '박기태', '박선희', '박준영', '이경재', '최우성', '공정환']"
20167904,라라랜드,127,20161207,미국,데이미언 셔젤,판씨네마(주),12세이상관람가,"['드라마', '뮤지컬', '멜로/로맨스']","['엠마 스톤', '라이언 고슬링', '핀 위트록', 'J.K. 시몬스', '로즈마리 드윗']"
20161872,너의 이름은.,106,20170104,일본,신카이 마코토,메가박스중앙(주)플러스엠,12세이상관람가,"['애니메이션', '드라마', '멜로/로맨스']","['카미키 류노스케', '카미시라이시 모네', '나가사와 마사미', '이치하라 에수코', '유키 아오이', '시마자키 노부나가', '이시카와 카이토', '타니 카논']"
20162727,루돌프와 많이있어,88,20161228,일본,유야마 쿠니히코,씨제이이앤엠(주),전체관람가,['애니메이션'],"['김율', '신용우', '홍범기', '시영준', '김영찬', '정유정', '김가령', '이노우에 마오', '스즈키 료헤이', '미즈키 나나', '후루타 아라타']"
20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,94,20161222,일본,유야마 쿠니히코,(주)이수C&E,전체관람가,"['애니메이션', '어드벤처', '판타지', '가족']",[]
20152371,"당신, 거기 있어줄래요",110,20161214,한국,홍지영,(주)수필름,12세이상관람가,"['판타지', '드라마']","['김윤석', '변요한', '채서진', '김상호', '안세하', '박혜수', '김호정', '한한나', '이유미', '윤진영', '전준영']"
20165285,극장판 도라에몽: 신 진구의 버스 오브 재팬,103,20161221,일본,야쿠와 신노스케,(주)넥스트엔터테인먼트월드(NEW),전체관람가,['애니메이션'],"['채민지', '김정아', '최낙윤', '이현주', '조현정', '곽규미', '김현욱', '김민정']"
20164721,미녀와 야수,129,20170316,미국,빌 콘돈,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"['멜로/로맨스', '판타지', '뮤지컬']","['엠마 왓슨', '댄 스티븐스', '루크 에반스', '이완 맥그리거', '이안 맥켈런', '엠마 톰슨', '구구 바샤-로', '케빈 클라인', '스탠리 투치']"
20162181,프리즌,124,20170323,한국,나현,(주)큐로홀딩스,청소년관람불가,"['범죄', '액션']","['한석규', '김래원', '정웅인', '조재윤', '신성록', '곽민호', '박영준', '임경욱', '장한승', '신영진', '지동주', '유정호', '윤세현', '천재성', '이상민', '이수민', '이용직', '이재수', '이정수', '이정훈', '홍도성', '김성종', '연송하', '이재균', '차엽', '서호철']"
20163194,공각기동대 : 고스트 인 더 쉘,106,20170329,미국,루퍼트 샌더스,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"['SF', '범죄', '액션']","['스칼렛 요한슨', '마이클 피트', '마이클 윈코트', '요한 필리프 아스베크', '기타노 다케시']"
20151230,원라인,131,20170329,한국,양경모,(주)미인픽쳐스,15세이상관람가,['범죄'],"['임시완', '진구', '박병은', '이동휘', '김선영', '박종환', '왕지원', '박유환', '안세하', '조우진', '박형수', '박건도', '박지홍', '안지현', '유요한', '이도현', '최창국', '이석호', '한민철', '이영호', '홍성호', '김말구', '김태준', '김근영', '임지환', '김대현', '황성준']"
20167363,히든 피겨스,126,20170323,미국,데오도르 멜피,이십세기폭스코리아(주),12세이상관람가,['드라마'],"['타라지 P. 헨슨', '옥타비아 스펜서', '케빈 코스트너', '커스틴 던스트', '짐 파슨스']"
20167902,보통사람,121,20170323,한국,김봉한,(주)트리니티엔터테인먼트,15세이상관람가,['드라마'],"['손현주', '장혁', '김상호', '라미란', '정만식', '조달환', '지승현', '오연아', '강현구', '이학렬', '이형기', '박형수', '서주연', '정원태', '양재영', '윤준호', '이영호', '이유진', '이승용', '김영']"
20167005,데스노트: 더 뉴 월드,134,20170329,일본,사토 신스케,(주)디스테이션,15세이상관람가,"['범죄', '드라마', '스릴러']","['히가시데 마사히로', '이케마츠 소스케', '토다 에리카', '스다 마사키', '카와에이 리나']"
20167364,미스 슬로운,132,20170329,미국,존 매든,(주)메인타이틀픽쳐스,15세이상관람가,"['드라마', '스릴러']","['제시카 차스테인', '구구 바샤-로', '알리슨 필', '마크 스트롱', '제이크 레이시', '마이클 스털버그', '더글라스 스미스', '존 리스고', '샘 워터스톤']"
20171661,아기돼지 3형제와 매직램프,78,20170323,중국,유위,(주)팝엔터테인먼트,전체관람가,['애니메이션'],[]
20179442,밤의 해변에서 혼자,100,20170323,한국,홍상수,(주)영화제작전원사 ,청소년관람불가,['드라마'],"['김민희', '정재영', '서영화', '권해효', '송선미', '문성근', '안재홍', '박예주', '박홍열', '신선', '공민정', '안선영']"
20178982,박열,128,20170628,한국,이준익,(유)박열문화전문회사,12세이상관람가,['드라마'],"['이제훈', '최희서', '김인우', '권율', '민진웅', '이형석', '박진성', '배정환', '서동기', '정무진', '정승채', '조박', '윤재국', '이경수', '이동욱', '이병훈', '이성규', '이승환', '이신우', '이영상', '이재성', '이정현', '이종민', '홍준석', '달시 파켓', '김준한', '최정헌', '백수장']"
20166967,트랜스포머: 최후의 기사,150,20170621,미국,마이클 베이,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"['액션', '어드벤처', 'SF']","['마크 월버그', '안소니 홉킨스', '로라 하드독', '조쉬 더하멜']"
20159647,리얼,137,20170628,한국,이사랑,(주)코브픽쳐스,청소년관람불가,['액션'],"['김수현', '성동일', '이성민', '최진리', '조우진', '이경영', '김홍파', '정인겸', '최권', '한지은', '문광무', '박서준', '장현도', '전누리', '최안나', '이경민', '이상훈', '이선민', '이선민', '이성민', '이세원', '이수연', '이정현', '이태형', '황수진', '이형주', '임지혜', '고규필', '황성준']"
20158485,옥자,120,20170629,미국,봉준호,플랜 비 엔터테인먼트,12세이상관람가,"['어드벤처', '액션', '드라마']","['틸다 스윈튼', '제이크 질렌할', '폴 다노', '안서현', '변희봉', '스티븐 연', '릴리 콜린스', '셜리 헨더슨', '다니엘 헨셜', '데본 보스틱', '최우식', '지안카를로 에스포지토', '켈리 맥도날드', '윤제문', '최희서', '이정은']"
20166488,미이라,110,20170606,미국,알렉스 커츠먼,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"['액션', '어드벤처', '판타지']","['톰 크루즈', '소피아 부텔라', '애나벨 월리스', '러셀 크로우', '하비에르 보텟', '제이크 존슨', '코트니 B. 반스', '딜란 스미스']"
20166384,하루,90,20170615,한국,조선호,(주)라인필름,15세이상관람가,['스릴러'],"['김명민', '변요한', '유재명', '조은형', '신혜선', '박정민', '이승민']"
20176961,지랄발광 17세,105,20170628,미국,켈리 프레몬,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"['코미디', '드라마']","['헤일리 스테인펠드', '우디 해럴슨', '카이라 세드윅', '블레이크 제너', '헤일리 루 리차드슨']"
20162343,악녀,123,20170608,한국,정병길,(주)앞에있다,청소년관람불가,['액션'],"['김옥빈', '신하균', '성준', '김서형', '조은지', '이승주', '정해균', '박철민', '손민지', '민예지', '김연우', '주문수', '임도현', '박지훈', '박현민', '백동현', '장현기', '정성윤', '신중혁', '신진철', '정태수', '차미진', '윤인제', '윤진영', '이강우', '이동희', '이상진', '이상철', '이승철', '이주현', '홍준선', '황성호', '문지현']"
20178121,부니베어: 로거빅 컴백홈 프로젝트,68,20170629,중국,정량,예지림엔터테인먼트,전체관람가,['애니메이션'],"['박상훈', '홍진욱', '윤세웅', '임채헌']"
20175821,언더더씨,71,20170622,미국,에반 트라멜,(주)팝엔터테인먼트,전체관람가,['애니메이션'],"['김연우', '황창영', '김경희', '이현']"
20175222,킹스맨: 골든 서클,140,20170927,미국,매튜 본,이십세기폭스코리아(주),청소년관람불가,"['액션', '어드벤처', '코미디']","['콜린 퍼스', '줄리안 무어', '태런 에저튼', '마크 스트롱', '할리 베리', '엘튼 존', '채닝 테이텀', '제프 브리지스']"
20174142,아이 캔 스피크,118,20170921,한국,김현석,주식회사 영화사 시선,12세이상관람가,['코미디'],"['나문희', '이제훈', '박철민', '염혜란', '성유빈', '김소진', '이상희', '정연주', '이지훈', '손숙', '박준서', '이승민', '이정현', '홍상원', '황연희', '이재인', '우지현']"
20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,89,20170927,일본,우시로 신지,씨제이이앤엠(주),전체관람가,['애니메이션'],"['박경혜', '홍범기', '김현지', '김가령', '정유정', '방연지', '정혜옥', '김율', '강호철', '신용우', '이호산', '김새해', '임윤선', '김정훈', '정선혜', '여윤미', '김보영', '김채하', '한신', '현경수', '이미자', '이수진', '김신우', '손수호', '김지율']"
20170364,레고 닌자고 무비,101,20170928,미국,찰리 빈,워너브러더스 코리아(주),전체관람가,"['애니메이션', '액션', '코미디', '어드벤처', '가족']",[]
20154909,살인자의 기억법,118,20170906,한국,원신연,(주)쇼박스,15세이상관람가,"['범죄', '스릴러']","['설경구', '김남길', '설현', '오달수', '이현명', '장정윤', '전동성', '전동성', '전동성', '백연정', '백연정', '정동석', '정동석', '유지현', '윤선용', '추동우', '함연주', '이종건', '박상욱', '박상운', '전승표', '김정영']"
20171962,킬러의 보디가드,118,20170830,미국,패트릭 휴즈,(주)제이앤씨미디어그룹,15세이상관람가,"['액션', '코미디']","['라이언 레이놀즈', '사무엘 L. 잭슨', '셀마 헤이엑', '게리 올드만']"
20171090,베이비 드라이버,112,20170914,영국,에드가 라이트,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"['액션', '범죄', '스릴러']","['안셀 엘고트', '케빈 스페이시', '릴리 제임스', '에이자 곤잘레스', '존 햄', '제이미 폭스']"
20172627,리틀 프린세스 소피아 : 신비한 섬,63,20170928,미국,제이미 미첼,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"['애니메이션', '어드벤처', '가족', '판타지', '뮤지컬']","['김미랑', '서지연', '사문영', '김명준', '송준석', '박희은', '김준', '아리엘 윈터', '다시 로즈 번즈', '메건 힐티', '앤드류 라넬스', '프레드 타타시오르', '레이첼 맥팔레인', '콜린 살몬']"
20173945,인비저블 게스트,106,20170921,스페인,오리올 파울로,(주)더블앤조이픽쳐스,15세이상관람가,"['범죄', '미스터리', '스릴러']","['마리오 카사스', '안나 와게너', '호세 코로나도', '바바라 레니']"
20166132,김광석,81,20170830,한국,이상호,(주)씨네포트,15세이상관람가,['다큐멘터리'],"['김광석', '이상호', '신종민', '안철호']"
20150976,신과함께-죄와 벌,139,20171220,한국,김용화,리얼라이즈픽쳐스(주),12세이상관람가,"['판타지', '드라마']","['하정우', '차태현', '주지훈', '김향기', '마동석', '김동욱', '도경수', '오달수', '임원희', '장광', '정해균', '김수안', '이정재', '김해숙', '이경영', '김하늘', '최용훈', '강소백', '정수윤', '이수봉', '이승준', '이지향', '김태준', '정지훈', '예수정', '김기태', '성유빈', '오희준', '이준혁']"
20170590,1987,129,20171227,한국,장준환,(주)우정필름,15세이상관람가,['드라마'],"['김윤석', '하정우', '유해진', '김태리', '박희순', '이희준', '설경구', '여진구', '유정호', '윤재국', '지웅배', '정재윤', '이가영', '이동욱', '이동희', '이상준', '이태형', '최광일', '강동원', '문소리', '문성근', '김원진', '남민우', '이주영', '임병우', '김시은', '김기태', '정재윤', '황성준', '서현우', '조민준', '박지환']"
20170402,강철비,139,20171214,한국,양우석,(주)와이웍스엔터테인먼트,15세이상관람가,"['액션', '드라마']","['정우성', '곽도원', '김갑수', '김의성', '이경영', '조우진', '정원중', '김명곤', '박은혜', '김지호', '안미나', '원진아', '정유나', '이상민', '이정호', '정환', '한승헌', '박민희']"
20179462,위대한 쇼맨,104,20171220,미국,마이클 그레이시,이십세기폭스코리아(주),12세이상관람가,"['드라마', '뮤지컬']","['휴 잭맨', '잭 에프런', '미쉘 윌리엄스', '레베카 퍼거슨', '젠다야 콜맨']"
20174965,극장판 포켓몬스터 너로 정했다!,97,20171221,일본,유야마 쿠니히코,(주)이수C&E,전체관람가,"['애니메이션', '어드벤처', '가족']",[]
20176082,몬스터 패밀리,92,20171221,독일,호거 태프,씨네그루(주)키다리이엔티,전체관람가,['애니메이션'],"['에밀리 왓슨', '닉 프로스트']"
20176947,원더,113,20171227,미국,스티븐 크보스키,CGV아트하우스,전체관람가,['드라마'],"['줄리아 로버츠', '오웬 윌슨', '제이콥 트렘블레이']"
20174846,뽀로로 극장판 공룡섬 대모험,78,20171207,한국,김현호,(주)오콘,전체관람가,['애니메이션'],"['이선', '이미자', '함수정', '홍소영', '정미숙', '김서영', '김환진', '엄상현']"
20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,65,20171228,일본,모리와키 마코토,(주)박수엔터테인먼트,전체관람가,['애니메이션'],[]
20170443,스타워즈: 라스트 제다이,151,20171214,미국,라이언 존슨,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"['액션', '어드벤처', '판타지', 'SF']","['마크 해밀', '캐리 피셔', '아담 드라이버', '데이지 리들리', '존 보예가', '오스카 아이삭', '루피타 뇽', '앤디 서키스', '도널 글리슨', '안소니 다니엘', '그웬돌린 크리스티', '켈리 마리 트란', '로라 던', '베니치오 델 토로']"
20180804,곤지암,94,20180328,한국,정범식,(주)하이브미디어코프,15세이상관람가,"['공포(호러)', '스릴러']","['위하준', '박지현', '오아연', '문예원', '박성훈', '이승욱', '유제윤', '이주원', '정아노마']"
20171122,레디 플레이어 원,139,20180328,미국,스티븐 스필버그,워너브러더스 코리아(주),12세이상관람가,"['액션', 'SF', '어드벤처']","['마크 라이런스', '사이먼 페그', '올리비아 쿡', '타이 쉐리던', '벤 멘델슨', 'T.J. 밀러']"
20170669,지금 만나러 갑니다,131,20180314,한국,이장훈,(주)무비락,12세이상관람가,['멜로/로맨스'],"['소지섭', '손예진', '김지환', '고창석', '이유진', '김현수', '배유람', '이준혁', '서정연', '손여은', '이진', '이상철', '이재환', '이정민', '변지은', '김지민', '송지연', '이준성', '김지호', '김하은', '유은성', '박서준', '정유민', '정현우', '차봉주', '김경애', '김민석', '김선웅', '김범준']"
20154908,7년의 밤,123,20180328,한국,추창민,(주)바른손,15세이상관람가,"['스릴러', '드라마']","['류승룡', '장동건', '송새벽', '고경표', '이레', '탕준상', '이상희', '문정희', '서현우', '이동민', '이동훈', '이동희', '이상민', '이상영', '이성훈', '김재철', '이정현', '김주하', '이호준', '김효인', '박노찬', '장승화', '박정숙', '박정주', '최대룡', '김현', '김은경', '김원진', '김병석']"
20174603,퍼시픽 림: 업라이징,110,20180321,미국,스티븐 S. 드나이트,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"['액션', '어드벤처', 'SF']","['존 보예가', '스콧 이스트우드', '케일리 스패니', '아드리아 아르조나', '번 고먼', '찰리 데이', '경첨', '키쿠치 린코']"
20181366,미니특공대X,67,20180322,한국,이영준,(주)삼지애니메이션,전체관람가,['애니메이션'],"['엄상현', '전태열', '이소영', '신용우', '이민규', '이소영']"
